Package name,Reviewer name,Review,Rating
com.bodybuilding.rise,A Google user,"Joining and stopping plans was a bit confusing, but after getting things set up it works great. Being able to track against previous workouts is nice, and interface is quick to use during workouts. Think it would be cool to see a graphical tracker to follow my gains over time in or across plans. Like where was my bench press when I started a plan, or using the app, and where an i now. Minor thing, i could've done that with pen/paper, but chill to show quickly gains over time.",4
com.bodybuilding.rise,A Google user,love it,5
com.bodybuilding.rise,A Google user,Great challenging workouts. Love the video library to ensure exercises are done properly.,5
com.bodybuilding.rise,A Google user,you have to pay for this app its nit free,1
com.bodybuilding.rise,A Google user,Excellent App. Its very knowledgeable to change up routine from your own workout..,5
com.bodybuilding.rise,A Google user,well if it was free it would be bombing i mean you could get a gym memeber ship with that price,1
com.bodybuilding.rise,A Google user,"I love the workouts! I actually feel like I did some work after leaving the gym. However, I am very disappointed that no one within the company can tell me why my account was charged 2xs!!",2
com.bodybuilding.rise,A Google user,i am enjoying the workout even though they are wicked.,5
com.bodybuilding.rise,A Google user,Its great now that you can track your workouts right inside the APP. After initial release they fixed the bugs thay i came across and now it works great.,5
com.bodybuilding.rise,A Google user,"forces you to pay even though the name is ""all access"". absurd. 1star",1
com.bodybuilding.rise,A Google user,Something weird has been going on with the app. I'm unable to login into my account through the app but I am able to on a web browser. If someone could help me figure this out I would appreciate it.,2
com.bodybuilding.rise,A Google user,bad,1
com.bodybuilding.rise,A Google user,"Programs are very well researched and effective, excellent meal plans. well pleased with my progress!",4
com.bodybuilding.rise,A Google user,Awesome app! It keeps track of my sets/reps week to week. Keeps me consistnet and holds me accountable!!,5
com.bodybuilding.rise,A Google user,"After one week of use, I have no complaints. An option to track through other apps such as Samsung Health would be great!",5
com.bodybuilding.rise,A Google user,Great. Very informational. Tons of workouts that are easy to follow. I would suggest having chat sessions on here so we can ask the trainers questions.,5
com.bodybuilding.rise,A Google user,Has really great information for any newbie.,5
com.bodybuilding.rise,A Google user,soon as i downloaded demanddd i sign up to a high cost plan.. uninstalled,1
com.bodybuilding.rise,A Google user,Love all the options for workouts!,5
com.bodybuilding.rise,A Google user,"A bit confusing, at first, to use(more familiar with the stand-alone apps for the workouts), but fun to use afterwards. I really enjoy tracking the reps on here; saves on plenty of brain racking. LOL",4
com.bodybuilding.rise,A Google user,The best,5
com.bodybuilding.rise,A Google user,i feel like i never even knew what i was doing without this app. everyone is professional and the results are great. this is on another level than following youtubers or free apps,5
com.bodybuilding.rise,A Google user,Worth every penny you pay for the year. Don't pass this app up. Make the change in your life to become Fit,5
com.bodybuilding.rise,A Google user,"Great programs but the workout logging app side needs work. No timers; return from videos requires shutting application down. Only plus side to some issues is the auto saving of your progress. Update Feb. 2, 2019 - Some trackingis better; still need a back from video screen, rest timers (must have), and need to have the program tell the user what load to do this time (weight /reps / time) . Update: So far all issues fixed. Thanks but still need a rest timer function.",4
com.bodybuilding.rise,A Google user,the layout could be better,3
com.bodybuilding.rise,A Google user,good,4
com.bodybuilding.rise,A Google user,great app,5
com.bodybuilding.rise,A Google user,no time look,1
com.bodybuilding.rise,A Google user,You guys rock!!,5
com.bodybuilding.rise,A Google user,more like,4
com.bodybuilding.rise,A Google user,love it lots of workouts,5
com.bodybuilding.rise,A Google user,love the app!,5
com.bodybuilding.rise,A Google user,I love the variety of exercises and tutorial videos that go with them,5
com.bodybuilding.rise,A Google user,great app helps with nutrition plan and what to do and how to do it,5
com.bodybuilding.rise,A Google user,I absolutely love the app. The workouts are pretty simple to follow. Well the instructions anyway. The workouts are challenging but with time are possible. It just takes determination to complete. I just wish the motivational stories were added like the website.,5
com.bodybuilding.rise,A Google user,Free app. But you have to pay to open it. What a joke. The website is free. Uninstalled.,1
com.bodybuilding.rise,A Google user,Awesome,5
com.bodybuilding.rise,A Google user,"Personal data mining app. Their terms and and privacy policy give nearly unlimited access to your private data to sell to others and bombard you with ads. I'd GLADLY pay for an app that wasn't a rights-grabber and data miner. The subscription offer doesn't appear intil after you give up all rights. Regardless of their ""sales-pitch"" it isn't worth it and is borderline unethical. . Uninstalling and sanitizing the phone.",1
com.bodybuilding.rise,A Google user,"I couldnt get into the app at all, I sign up and log in and it takes me to the subscription page and forced me to choose a subscription. in the description below the the two subscriptions it states any unused free trial period is forfeited the moment you purchase a subscription. so not buying a subscription to something that supposedly offers a free trial that I cant access and lose the freedom trial period from minute one when forced to buy something",1
com.bodybuilding.rise,A Google user,subscription app. makes you create profile before revealing that you have to pay,1
com.bodybuilding.rise,A Google user,Excellent guided instructions,5
com.bodybuilding.rise,A Google user,works reallywell. would be nice if it link automaticaly to body space,5
com.bodybuilding.rise,A Google user,Don't use it!!,1
com.bodybuilding.rise,A Google user,"10 outta 10 Would recommend, my friend.",5
com.bodybuilding.rise,A Google user,putting me to the test love it,5
com.bodybuilding.rise,A Google user,its been great but i would think it would be great it there was a rest timer for in between sets,5
com.bodybuilding.rise,A Google user,I'm,5
com.bodybuilding.rise,A Google user,great,5
com.bodybuilding.rise,A Google user,i like it keeps track of your weight used last time,5
com.bodybuilding.rise,A Google user,The Bodybuilding app is definitely worth the monthly subscription! The workout plans have detailed instructions on how to perform exercises as well as videos in case the exercise is new to the user.,5
com.bodybuilding.rise,A Google user,"How can you ask people to pay $10 a month and not give them a free trial, I know nothing about what this subscription would give me so why would I pay for it.",3
com.bodybuilding.rise,A Google user,I have used the app for 2 years now and the programs have really helped me learn more about weightlifting as well as steadily getting to my goals.,5
